,text,username,timestamp,message_id,channel_id,stream_id,unique_id,category,sentiment_a,sentiment_g,sentiment_v,sentiment_anders, 
1090,@DisguisedToast maybe snitch cuz nobody is doing tasks?,kakadu_322,"2022-06-12 14:05:48,075",9,D,1,9D1,among_us,,,,,
1091,guardian angellll,ghxstie7,"2022-06-12 14:05:48,155",10,D,1,10D1,among_us,,,,,
1092,AHAHA,midnight4life,"2022-06-12 14:05:48,233",11,D,1,11D1,among_us,,,,,
1093,medium pls,stevengomezvgc,"2022-06-12 14:05:48,326",12,D,1,12D1,among_us,,,,,
1094,"Guardian Angel so first death isn't wasted
""
",superheror,"2022-06-12 14:05:48,923",13,D,1,13D1,among_us,,,,,
1095,LIGHTER?,devv09,"2022-06-12 14:05:49,021",14,D,1,14D1,among_us,,,,,
1096,YEAH LIGHTER,randomjayyy,"2022-06-12 14:05:49,086",15,D,1,15D1,among_us,,,,,
1097,!lighter,takachishiro,"2022-06-12 14:05:49,139",16,D,1,16D1,among_us,,,,,
1098,!uptime,xpressive,"2022-06-12 14:05:49,179",17,D,1,17D1,among_us,,,,,
1099,OMEGALOOOOL,xluk4s_,"2022-06-12 14:05:49,535",18,D,1,18D1,among_us,,,,,
1100,"@xPressive, disguisedtoast has been streaming for  30 mins 50 secs",streamelements,"2022-06-12 14:05:49,809",19,D,1,19D1,among_us,,,,,
1101,KEKW,19maar,"2022-06-12 14:05:49,950",20,D,1,20D1,among_us,,,,,
1102,TIME MASTER,ladyfelle,"2022-06-12 14:05:50,083",21,D,1,21D1,among_us,,,,,
1103,LUL,m0rtalgm,"2022-06-12 14:05:50,798",22,D,1,22D1,among_us,,,,,
1104,WHAT IS LIGHTER,petrichorpd,"2022-06-12 14:05:51,082",23,D,1,23D1,among_us,,,,,
1105,LIGHTER,kris_35_35,"2022-06-12 14:05:51,137",24,D,1,24D1,among_us,,,,,
1106,SEER .,velvet_98,"2022-06-12 14:05:51,230",25,D,1,25D1,among_us,,,,,
1107,KEKW,mysterious_person102,"2022-06-12 14:05:51,267",26,D,1,26D1,among_us,,,,,
1108,Seer,matthewverbeek,"2022-06-12 14:05:51,364",27,D,1,27D1,among_us,,,,,
1109,KEKW,twinblaze1213,"2022-06-12 14:05:51,593",28,D,1,28D1,among_us,,,,,
1110,THAT SOUNDS LIT,vempt5,"2022-06-12 14:05:51,869",29,D,1,29D1,among_us,,,,,
1111,"it's sussy time
""
",panossn,"2022-06-12 14:05:51,981",30,D,1,30D1,among_us,,,,,
1112,LIGHTER OR MEDIUMM,tchikuya,"2022-06-12 14:05:52,200",31,D,1,31D1,among_us,,,,,
1113,MEDIUM LUL  PLEASEEEE,dued27,"2022-06-12 14:05:52,525",32,D,1,32D1,among_us,,,,,
1114,useless roles pog,aroselina,"2022-06-12 14:05:53,003",33,D,1,33D1,among_us,,,,,
1115,OH,petrichorpd,"2022-06-12 14:05:53,340",34,D,1,34D1,among_us,,,,,
1116,KEKW,waffle1099,"2022-06-12 14:05:53,475",35,D,1,35D1,among_us,,,,,
1117,medium,thelastkaiju100,"2022-06-12 14:05:53,816",36,D,1,36D1,among_us,,,,,
1118,Time master or seer,loafofsoph1127,"2022-06-12 14:05:53,959",37,D,1,37D1,among_us,,,,,
1119,please do Snitch!,blackknives56,"2022-06-12 14:05:54,042",38,D,1,38D1,among_us,,,,,
1120,FUCK YEAH,estebangei,"2022-06-12 14:05:54,390",39,D,1,39D1,among_us,,,,,
1121,GUARDIAAAN,monieya,"2022-06-12 14:05:54,434",40,D,1,40D1,among_us,,,,,
1122,do medium,avocadooee,"2022-06-12 14:05:54,905",41,D,1,41D1,among_us,,,,,
1123,yep,kbmasnap,"2022-06-12 14:05:55,006",42,D,1,42D1,among_us,,,,,
1124,I like time master,iviebelle,"2022-06-12 14:05:55,165",43,D,1,43D1,among_us,,,,,
1125,Time master lame,plum1127,"2022-06-12 14:05:55,626",44,D,1,44D1,among_us,,,,,
1126,LIGHTER,thetedward_,"2022-06-12 14:05:55,825",45,D,1,45D1,among_us,,,,,
1127,LIGHTER LUL,choayeon,"2022-06-12 14:05:55,900",46,D,1,46D1,among_us,,,,,
1128,time master no fun,r6_freak,"2022-06-12 14:05:55,939",47,D,1,47D1,among_us,,,,,
1129,Mediuuuuuum,mycroscopee,"2022-06-12 14:05:55,976",48,D,1,48D1,among_us,,,,,
1130,Snitch,ghost_suji,"2022-06-12 14:05:56,075",49,D,1,49D1,among_us,,,,,
1131,lovers,atomisten,"2022-06-12 14:05:56,132",50,D,1,50D1,among_us,,,,,
1132,time máster or medium,biggestbishever,"2022-06-12 14:05:56,382",51,D,1,51D1,among_us,,,,,
1133,"AND IT'S HILARIOUS
""
",johndubuc,"2022-06-12 14:05:56,645",52,D,1,52D1,among_us,,,,,
1134,lighter=evil guessed instantly,kenanja293,"2022-06-12 14:05:56,839",53,D,1,53D1,among_us,,,,,
1135,"who's behind toast?
""
",jaaaazzi,"2022-06-12 14:05:56,903",54,D,1,54D1,among_us,,,,,
1136,Deputy?,4jackk,"2022-06-12 14:05:57,201",55,D,1,55D1,among_us,,,,,
1137,lighter is funny though,teh4rch3r,"2022-06-12 14:05:57,564",56,D,1,56D1,among_us,,,,,
1138,yeah,xluk4s_,"2022-06-12 14:05:57,874",57,D,1,57D1,among_us,,,,,
1139,!uptime,aiaikhmr,"2022-06-12 14:05:57,992",58,D,1,58D1,among_us,,,,,
1140,KEKW Big role,chiakiusami,"2022-06-12 14:05:58,352",59,D,1,59D1,among_us,,,,,
1141,Aware im the lighter,mrcowzilla420,"2022-06-12 14:05:58,472",60,D,1,60D1,among_us,,,,,
1142,"@aiaikhmr, disguisedtoast has been streaming for  30 mins 59 secs",streamelements,"2022-06-12 14:05:58,515",61,D,1,61D1,among_us,,,,,
1143,Secruity guard or Portal maker,yaraz_,"2022-06-12 14:05:58,813",62,D,1,62D1,among_us,,,,,
1144,heavy nerfed time master,runehekatt,"2022-06-12 14:05:59,053",63,D,1,63D1,among_us,,,,,
1145,LIGHTER,k4arn4ge,"2022-06-12 14:05:59,241",64,D,1,64D1,among_us,,,,,
1146,He can see,psykhoshie,"2022-06-12 14:05:59,382",65,D,1,65D1,among_us,,,,,
1147,"Do role we don't know about
""
",sirenalynx,"2022-06-12 14:05:59,421",66,D,1,66D1,among_us,,,,,
1148,What is Medium role?,iforgotmyname_69,"2022-06-12 14:05:59,864",67,D,1,67D1,among_us,,,,,
1149,do it,xluk4s_,"2022-06-12 14:05:59,951",68,D,1,68D1,among_us,,,,,
1150,better as regular crewmate,clutch__times,"2022-06-12 14:05:59,991",69,D,1,69D1,among_us,,,,,
1151,seer?,sadowaowa,"2022-06-12 14:06:00,138",70,D,1,70D1,among_us,,,,,
1152,Seer!,matthewverbeek,"2022-06-12 14:06:00,175",71,D,1,71D1,among_us,,,,,
1153,LMAO,nycetomeetyou,"2022-06-12 14:06:00,446",72,D,1,72D1,among_us,,,,,
1154,aww then no,xxpenjoxx,"2022-06-12 14:06:00,803",73,D,1,73D1,among_us,,,,,
1155,KEKW,zn4k3_,"2022-06-12 14:06:00,871",74,D,1,74D1,among_us,,,,,
1156,guardian angelllll,ghxstie7,"2022-06-12 14:06:01,368",75,D,1,75D1,among_us,,,,,
1157,2 swappers,atomisten,"2022-06-12 14:06:01,500",76,D,1,76D1,among_us,,,,,
1158,what is lighter,ragedogss,"2022-06-12 14:06:01,735",77,D,1,77D1,among_us,,,,,
1159,ohhhh that can be good,lydbl,"2022-06-12 14:06:01,829",78,D,1,78D1,among_us,,,,,
1160,Vision is good,heyyyyyw,"2022-06-12 14:06:01,995",79,D,1,79D1,among_us,,,,,
1161,😂,takachishiro,"2022-06-12 14:06:02,207",80,D,1,80D1,among_us,,,,,
1162,LMAO,petrichorpd,"2022-06-12 14:06:02,286",81,D,1,81D1,among_us,,,,,
1163,MEDIUM,tanijahk03,"2022-06-12 14:06:02,327",82,D,1,82D1,among_us,,,,,
1164,DO MEDIUM,astaaamfk,"2022-06-12 14:06:02,481",83,D,1,83D1,among_us,,,,,
1165,legit,samrudi,"2022-06-12 14:06:02,524",84,D,1,84D1,among_us,,,,,
1166,thats kinda funny lmao,lady_leia,"2022-06-12 14:06:02,812",85,D,1,85D1,among_us,,,,,
1167,hey i am gonna light you KEKW,therealgreatmaster,"2022-06-12 14:06:02,850",86,D,1,86D1,among_us,,,,,
1168,LMAOO,leonhnn,"2022-06-12 14:06:03,050",87,D,1,87D1,among_us,,,,,
1169,It adds randomness,albiwishnom,"2022-06-12 14:06:03,090",88,D,1,88D1,among_us,,,,,
1170,GIGACHAD lighter,hycetec,"2022-06-12 14:06:03,328",89,D,1,89D1,among_us,,,,,
1171,Sykkuno!!!,lightsparks54,"2022-06-12 14:06:03,558",90,D,1,90D1,among_us,,,,,
1172,seer snitch or timemaster i think  toast,blkdamon18,"2022-06-12 14:06:03,597",91,D,1,91D1,among_us,,,,,
1173,Loool,supervillain__,"2022-06-12 14:06:03,669",92,D,1,92D1,among_us,,,,,
1174,WICKED,jurgen___,"2022-06-12 14:06:03,718",93,D,1,93D1,among_us,,,,,
1175,KEKW 󠀀,twinblaze1213,"2022-06-12 14:06:03,793",94,D,1,94D1,among_us,,,,,
1176,well its something KEKW,jessefire144444,"2022-06-12 14:06:04,488",95,D,1,95D1,among_us,,,,,
1177,Secruity guard or Portal maker ...,yaraz_,"2022-06-12 14:06:04,530",96,D,1,96D1,among_us,,,,,
1178,Hell yeah,ec0l,"2022-06-12 14:06:04,639",97,D,1,97D1,among_us,,,,,
1179,I think the vulture could be really good,keyfow,"2022-06-12 14:06:04,676",98,D,1,98D1,among_us,,,,,
1180,Ninja,airmuris,"2022-06-12 14:06:04,786",99,D,1,99D1,among_us,,,,,
1181,lighter guy is lit! Pog,melachromatic,"2022-06-12 14:06:04,831",100,D,1,100D1,among_us,,,,,
1182,OMEGALUL,mkii_micro,"2022-06-12 14:06:04,893",101,D,1,101D1,among_us,,,,,
1183,Lighter lets go,momeka,"2022-06-12 14:06:05,065",102,D,1,102D1,among_us,,,,,
1184,KEKW,its_shiroi,"2022-06-12 14:06:05,120",103,D,1,103D1,among_us,,,,,
1185,"that's hilarious tho
""
",masontheartist,"2022-06-12 14:06:05,158",104,D,1,104D1,among_us,,,,,
1186,DO IT,neverdone05,"2022-06-12 14:06:05,317",105,D,1,105D1,among_us,,,,,
1187,can you add new imposter roles pls?,animefanxd123,"2022-06-12 14:06:05,359",106,D,1,106D1,among_us,,,,,
1188,LOL pretty cool,crackeerr,"2022-06-12 14:06:05,482",107,D,1,107D1,among_us,,,,,
1189,thats lame lmao,bllh1423,"2022-06-12 14:06:05,705",108,D,1,108D1,among_us,,,,,
1190,BRING HIM IN COACH!,lukewarm_leaf_soup,"2022-06-12 14:06:05,995",109,D,1,109D1,among_us,,,,,
1191,He can get Evil Guessed LUL,m0rtalgm,"2022-06-12 14:06:06,064",110,D,1,110D1,among_us,,,,,
1192,oof,graveyard_haunting,"2022-06-12 14:06:06,195",111,D,1,111D1,among_us,,,,,
1193,KEKW,iyunuw,"2022-06-12 14:06:06,477",112,D,1,112D1,among_us,,,,,
1194,BALANCED,randomjayyy,"2022-06-12 14:06:06,530",113,D,1,113D1,among_us,,,,,
1195,!roles,gongfugin,"2022-06-12 14:06:06,530",114,D,1,114D1,among_us,,,,,
1196,Vet?,drduckling_,"2022-06-12 14:06:06,606",115,D,1,115D1,among_us,,,,,
1197,deputy keeps handcuffs when promoted is op,ew_desperado,"2022-06-12 14:06:06,646",116,D,1,116D1,among_us,,,,,
1198,Do seer,matthewverbeek,"2022-06-12 14:06:06,706",117,D,1,117D1,among_us,,,,,
1199,Type !(witch/warlock/jackal/lawyer/jester/engineer/hacker/portalmaker/swapper/sheriff/securityguard/arsonist/medic/mayor) to get specific role abilities or check out this website for full list: https://github.com/Eisbison/TheOtherRoles,streamelements,"2022-06-12 14:06:06,784",118,D,1,118D1,among_us,,,,,
1200,Arsonist :D,bishops3,"2022-06-12 14:06:06,784",119,D,1,119D1,among_us,,,,,
1201,@disguisedtoast  the thing to vote a guy,nanapoposao,"2022-06-12 14:06:06,908",120,D,1,120D1,among_us,,,,,
1202,KEKW,duckienono,"2022-06-12 14:06:06,949",121,D,1,121D1,among_us,,,,,
1203,Lighter,ec0l,"2022-06-12 14:06:07,016",122,D,1,122D1,among_us,,,,,
1204,SNITCH,hunnbunn,"2022-06-12 14:06:07,091",123,D,1,123D1,among_us,,,,,
1205,easy to guess,daarcy__,"2022-06-12 14:06:07,167",124,D,1,124D1,among_us,,,,,
1206,bait modifier,mallaris,"2022-06-12 14:06:07,246",125,D,1,125D1,among_us,,,,,
1207,op,jasond88,"2022-06-12 14:06:07,324",126,D,1,126D1,among_us,,,,,
1208,Thats crazy,juwi_ow,"2022-06-12 14:06:07,405",127,D,1,127D1,among_us,,,,,
1209,sounds awesome do it,yashu_p,"2022-06-12 14:06:07,483",128,D,1,128D1,among_us,,,,,
1210,WICKED,thetedward_,"2022-06-12 14:06:07,561",129,D,1,129D1,among_us,,,,,
1211,make a troll one,choayeon,"2022-06-12 14:06:07,675",130,D,1,130D1,among_us,,,,,
1212,lighter seems lit,ffraction,"2022-06-12 14:06:07,717",131,D,1,131D1,among_us,,,,,
1213,do it,kbmasnap,"2022-06-12 14:06:07,717",132,D,1,132D1,among_us,,,,,
1214,toastyLMAO,xnebula7,"2022-06-12 14:06:08,005",133,D,1,133D1,among_us,,,,,
1215,Do it,adi_valvi,"2022-06-12 14:06:08,097",134,D,1,134D1,among_us,,,,,
1216,MEME ROLE,kueeey,"2022-06-12 14:06:08,133",135,D,1,135D1,among_us,,,,,
1217,do guardian angel,ghxstie7,"2022-06-12 14:06:08,176",136,D,1,136D1,among_us,,,,,
1218,medium or seer,avocadooee,"2022-06-12 14:06:08,276",137,D,1,137D1,among_us,,,,,
1219,CHAD LIGHTER,leonhnn,"2022-06-12 14:06:08,332",138,D,1,138D1,among_us,,,,,
1220,that sounds great,shattered_lens,"2022-06-12 14:06:08,407",139,D,1,139D1,among_us,,,,,
1221,Pog,epiknoicee,"2022-06-12 14:06:08,529",140,D,1,140D1,among_us,,,,,
1222,WICKED,yencyholmes,"2022-06-12 14:06:08,571",141,D,1,141D1,among_us,,,,,
1223,Thats the easiest guess,indominus316,"2022-06-12 14:06:08,853",142,D,1,142D1,among_us,,,,,
1224,lighter POGGERS,tinybuns,"2022-06-12 14:06:09,190",143,D,1,143D1,among_us,,,,,
1225,counters light sabo?,crimsonbirdo,"2022-06-12 14:06:09,267",144,D,1,144D1,among_us,,,,,
1226,lighter is shit,typack13,"2022-06-12 14:06:09,307",145,D,1,145D1,among_us,,,,,
1227,lmao lighter ftw,delthetiredgamer,"2022-06-12 14:06:09,796",146,D,1,146D1,among_us,,,,,
1228,makes him have imposter vision,clawdew,"2022-06-12 14:06:09,834",147,D,1,147D1,among_us,,,,,
1229,op,epiknoicee,"2022-06-12 14:06:10,154",148,D,1,148D1,among_us,,,,,
1230,good,clutch__times,"2022-06-12 14:06:10,191",149,D,1,149D1,among_us,,,,,
1231,Lighter or Time Master @disguisedtoast,devv09,"2022-06-12 14:06:10,314",150,D,1,150D1,among_us,,,,,
1232,like that movie,ginvegan,"2022-06-12 14:06:10,443",151,D,1,151D1,among_us,,,,,
1233,TOO BROKEN,lyiasenn,"2022-06-12 14:06:10,488",152,D,1,152D1,among_us,,,,,
1234,toastySykWave toastySykWave,effizzle,"2022-06-12 14:06:10,538",153,D,1,153D1,among_us,,,,,
1235,lolol,ell_009,"2022-06-12 14:06:10,717",154,D,1,154D1,among_us,,,,,
1236,LIGHTER TOO GOOD,randomjayyy,"2022-06-12 14:06:10,906",155,D,1,155D1,among_us,,,,,
1237,HELL YEAH KEKW,alamk1,"2022-06-12 14:06:11,590",156,D,1,156D1,among_us,,,,,
1238,LOLLL,xojessxo33,"2022-06-12 14:06:11,739",157,D,1,157D1,among_us,,,,,
1239,Snitch!!,exonctzen,"2022-06-12 14:06:11,856",158,D,1,158D1,among_us,,,,,
1240,Kinda op tho,psykhoshie,"2022-06-12 14:06:11,894",159,D,1,159D1,among_us,,,,,
1241,HYPERCLAP,zn4k3_,"2022-06-12 14:06:12,146",160,D,1,160D1,among_us,,,,,
1242,do it,xxbrandon15,"2022-06-12 14:06:12,187",161,D,1,161D1,among_us,,,,,
1243,if lighter has impostor vision that could be good YEAH,rowrow_,"2022-06-12 14:06:12,187",162,D,1,162D1,among_us,,,,,
1244,What’s the vulture role?,bobacat31,"2022-06-12 14:06:12,435",163,D,1,163D1,among_us,,,,,
1245,thats lit,kokujin1234,"2022-06-12 14:06:12,614",164,D,1,164D1,among_us,,,,,
1246,sees when lights are out,yilingmatriarch,"2022-06-12 14:06:12,651",165,D,1,165D1,among_us,,,,,
1247,lame,xenaisawesome,"2022-06-12 14:06:12,827",166,D,1,166D1,among_us,,,,,
1248,Secruity guard or Portal maker,yaraz_,"2022-06-12 14:06:12,997",167,D,1,167D1,among_us,,,,,
1249,SNITCH PLSSS,petrichorpd,"2022-06-12 14:06:13,071",168,D,1,168D1,among_us,,,,,
1250,YES,refast,"2022-06-12 14:06:13,169",169,D,1,169D1,among_us,,,,,
1251,!role medium,theyupmanpc,"2022-06-12 14:06:13,398",170,D,1,170D1,among_us,,,,,
1252,LIGHTER,ladyfelle,"2022-06-12 14:06:13,712",171,D,1,171D1,among_us,,,,,
1253,kinda funny to have a lame role,iamblackmain,"2022-06-12 14:06:13,895",172,D,1,172D1,among_us,,,,,
1254,CHAD,zeeepyyy,"2022-06-12 14:06:13,973",173,D,1,173D1,among_us,,,,,
1255,Lol,9_voltt,"2022-06-12 14:06:14,108",174,D,1,174D1,among_us,,,,,
1256,detective sounds fun,rnbaran,"2022-06-12 14:06:14,238",175,D,1,175D1,among_us,,,,,
1257,yesyes,graveyard_haunting,"2022-06-12 14:06:14,488",176,D,1,176D1,among_us,,,,,
1258,ANY BRAINS?,vanpuldo,"2022-06-12 14:06:14,601",177,D,1,177D1,among_us,,,,,
1259,lol even more lame than hacker,cedago,"2022-06-12 14:06:15,005",178,D,1,178D1,among_us,,,,,
1260,LOL,19maar,"2022-06-12 14:06:15,104",179,D,1,179D1,among_us,,,,,
1261,we appreciate the lighter,tchikuya,"2022-06-12 14:06:15,364",180,D,1,180D1,among_us,,,,,
1262,A useless role seems right lol,monx_x,"2022-06-12 14:06:15,403",181,D,1,181D1,among_us,,,,,
1263,LMAOOO,yencyholmes,"2022-06-12 14:06:15,802",182,D,1,182D1,among_us,,,,,
1264,YEEEAAH,yashu_p,"2022-06-12 14:06:15,904",183,D,1,183D1,among_us,,,,,
1265,Sounds good to me LUL,sqwuack,"2022-06-12 14:06:15,949",184,D,1,184D1,among_us,,,,,
1266,SUSSY SUNDAYS POGGERS,rebelmaster7,"2022-06-12 14:06:15,994",185,D,1,185D1,among_us,,,,,
1267,Sounds great actually,pikablu2015,"2022-06-12 14:06:16,112",186,D,1,186D1,among_us,,,,,
1268,yes,simplymenot,"2022-06-12 14:06:16,173",187,D,1,187D1,among_us,,,,,
1269,oh lolol,ladycapicorn,"2022-06-12 14:06:16,470",188,D,1,188D1,among_us,,,,,
1270,YES,m0rtalgm,"2022-06-12 14:06:16,509",189,D,1,189D1,among_us,,,,,
1271,what does snitch do? @DisguisedToast,rechtsprechung,"2022-06-12 14:06:16,565",190,D,1,190D1,among_us,,,,,
1272,time dude,iihoryii,"2022-06-12 14:06:16,627",191,D,1,191D1,among_us,,,,,
1273,WATCH OUT HES GOT A LIGHTER,estebangei,"2022-06-12 14:06:16,703",192,D,1,192D1,among_us,,,,,
1274,SO BROKEN KEKW,dontcallmebymyname89,"2022-06-12 14:06:16,703",193,D,1,193D1,among_us,,,,,
1275,LUL,dadik2580,"2022-06-12 14:06:16,782",194,D,1,194D1,among_us,,,,,
1276,epic,spiceybooks,"2022-06-12 14:06:16,782",195,D,1,195D1,among_us,,,,,
1277,i like it,emilycoates,"2022-06-12 14:06:16,862",196,D,1,196D1,among_us,,,,,
1278,okay,midnight4life,"2022-06-12 14:06:16,862",197,D,1,197D1,among_us,,,,,
1279,PERFECT,wh1tecold,"2022-06-12 14:06:16,956",198,D,1,198D1,among_us,,,,,
1280,YESS,aroselina,"2022-06-12 14:06:17,203",199,D,1,199D1,among_us,,,,,
1281,Ninja,r3dofps,"2022-06-12 14:06:17,250",200,D,1,200D1,among_us,,,,,
1282,answer me damn you,atbeast02,"2022-06-12 14:06:17,307",201,D,1,201D1,among_us,,,,,
1283,DO IT,dch1ld,"2022-06-12 14:06:17,359",202,D,1,202D1,among_us,,,,,
1284,dooo it,tahlvia,"2022-06-12 14:06:17,359",203,D,1,203D1,among_us,,,,,
1285,YESSS KEKW,mysterious_person102,"2022-06-12 14:06:17,435",204,D,1,204D1,among_us,,,,,
1286,yes,lightsparks54,"2022-06-12 14:06:17,512",205,D,1,205D1,among_us,,,,,
1287,yeha,choayeon,"2022-06-12 14:06:17,587",206,D,1,206D1,among_us,,,,,
1288,Yeah,skatnaset,"2022-06-12 14:06:17,666",207,D,1,207D1,among_us,,,,,
1289,KEKW,alex_0325_,"2022-06-12 14:06:17,744",208,D,1,208D1,among_us,,,,,
1290,good,ulquiorra686,"2022-06-12 14:06:17,744",209,D,1,209D1,among_us,,,,,
1291,Wooo,jsishs12,"2022-06-12 14:06:18,026",210,D,1,210D1,among_us,,,,,
1292,"that's good
""
",negs_sp,"2022-06-12 14:06:18,094",211,D,1,211D1,among_us,,,,,
1293,OHH,lydbl,"2022-06-12 14:06:18,145",212,D,1,212D1,among_us,,,,,
1294,Good,brymont2002,"2022-06-12 14:06:18,278",213,D,1,213D1,among_us,,,,,
1295,SEER SEER SEER,sheeshjezuz,"2022-06-12 14:06:18,324",214,D,1,214D1,among_us,,,,,
1296,not good with evil gusser tho,rex_lapis7,"2022-06-12 14:06:18,498",215,D,1,215D1,among_us,,,,,
1297,LMAOO,nee_cap,"2022-06-12 14:06:18,543",216,D,1,216D1,among_us,,,,,
1298,that will be OP,rawn10,"2022-06-12 14:06:18,892",217,D,1,217D1,among_us,,,,,
1299,YEP,chiakiusami,"2022-06-12 14:06:19,104",218,D,1,218D1,among_us,,,,,
1300,DO LIGHTER LMAO,ramen_noodlee,"2022-06-12 14:06:19,313",219,D,1,219D1,among_us,,,,,
1301,thats cool,ragedogss,"2022-06-12 14:06:19,349",220,D,1,220D1,among_us,,,,,
1302,TRACKER OS MEDIUM,dued27,"2022-06-12 14:06:19,390",221,D,1,221D1,among_us,,,,,
1303,OP,rmd28,"2022-06-12 14:06:19,466",222,D,1,222D1,among_us,,,,,
1304,YES LOL,crackeerr,"2022-06-12 14:06:19,541",223,D,1,223D1,among_us,,,,,
1305,yes,clutch__times,"2022-06-12 14:06:19,837",224,D,1,224D1,among_us,,,,,
1306,sure,weetusrateetus,"2022-06-12 14:06:19,877",225,D,1,225D1,among_us,,,,,
1307,YES MEME ROLE,kueeey,"2022-06-12 14:06:19,877",226,D,1,226D1,among_us,,,,,
1308,ooo,blkdamon18,"2022-06-12 14:06:19,937",227,D,1,227D1,among_us,,,,,
1309,YESS,tchikuya,"2022-06-12 14:06:20,025",228,D,1,228D1,among_us,,,,,
1310,KEKW,nee_cap,"2022-06-12 14:06:20,100",229,D,1,229D1,among_us,,,,,
1311,No,airmuris,"2022-06-12 14:06:20,290",230,D,1,230D1,among_us,,,,,
1312,a,acrispyydemon,"2022-06-12 14:06:20,379",231,D,1,231D1,among_us,,,,,
1313,MEDIUM,astaaamfk,"2022-06-12 14:06:20,540",232,D,1,232D1,among_us,,,,,
1314,yes,tenshi98769,"2022-06-12 14:06:20,584",233,D,1,233D1,among_us,,,,,
1315,LMAOO YES,filosmilk,"2022-06-12 14:06:20,666",234,D,1,234D1,among_us,,,,,
1316,PERFECT,h0nk_nottaken,"2022-06-12 14:06:20,830",235,D,1,235D1,among_us,,,,,
1317,VERY FUNNY,mysterious_person102,"2022-06-12 14:06:20,871",236,D,1,236D1,among_us,,,,,
1318,yes,13cold,"2022-06-12 14:06:21,095",237,D,1,237D1,among_us,,,,,
1319,do one reg crewmate,jakahhh,"2022-06-12 14:06:21,169",238,D,1,238D1,among_us,,,,,
1320,guardian angel,ghxstie7,"2022-06-12 14:06:21,208",239,D,1,239D1,among_us,,,,,
1321,Ooh nice,monx_x,"2022-06-12 14:06:21,294",240,D,1,240D1,among_us,,,,,
1322,yesss,iyrah_,"2022-06-12 14:06:21,607",241,D,1,241D1,among_us,,,,,
1323,you have sheriff and deputy so two,salveck,"2022-06-12 14:06:22,383",242,D,1,242D1,among_us,,,,,
1324,KEKW,atinyflame,"2022-06-12 14:06:22,418",243,D,1,243D1,among_us,,,,,
1325,Yes,r3dofps,"2022-06-12 14:06:22,418",244,D,1,244D1,among_us,,,,,
1326,OPPP,tchikuya,"2022-06-12 14:06:22,418",245,D,1,245D1,among_us,,,,,
1327,yes,epiknoicee,"2022-06-12 14:06:22,418",246,D,1,246D1,among_us,,,,,
1328,Perfect,omicron_eros,"2022-06-12 14:06:22,418",247,D,1,247D1,among_us,,,,,
1329,that sounds OP,n0neofyourbis,"2022-06-12 14:06:22,701",248,D,1,248D1,among_us,,,,,
1330,KEKW,taylor_swift_lover13,"2022-06-12 14:06:22,739",249,D,1,249D1,among_us,,,,,
1331,DO IT,nj_rose3,"2022-06-12 14:06:22,739",250,D,1,250D1,among_us,,,,,
1332,NotLikeThis NotLikeThis,ladycapicorn,"2022-06-12 14:06:22,779",251,D,1,251D1,among_us,,,,,
1333,hahahaha,xxpenjoxx,"2022-06-12 14:06:22,880",252,D,1,252D1,among_us,,,,,
1334,NOOOOOOOOOO F,dued27,"2022-06-12 14:06:22,933",253,D,1,253D1,among_us,,,,,
1335,KEKW,sirenalynx,"2022-06-12 14:06:23,604",254,D,1,254D1,among_us,,,,,
1336,Sounds funny,jsishs12,"2022-06-12 14:06:23,644",255,D,1,255D1,among_us,,,,,
1337,KEKW,crackeerr,"2022-06-12 14:06:23,778",256,D,1,256D1,among_us,,,,,
1338,SUSY,incurs_io_,"2022-06-12 14:06:24,126",257,D,1,257D1,among_us,,,,,
1339,Is there a second deputy possible?,heeresfleiger,"2022-06-12 14:06:24,468",258,D,1,258D1,among_us,,,,,
1340,lets goooo,yashu_p,"2022-06-12 14:06:24,536",259,D,1,259D1,among_us,,,,,
1341,He will be guessed?,sonyamonyaa,"2022-06-12 14:06:24,621",260,D,1,260D1,among_us,,,,,
1342,Do seeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeer,matthewverbeek,"2022-06-12 14:06:24,726",261,D,1,261D1,among_us,,,,,
1343,op role,peacecollector,"2022-06-12 14:06:24,961",262,D,1,262D1,among_us,,,,,
1344,OP LIGHTER,mysterious_person102,"2022-06-12 14:06:25,126",263,D,1,263D1,among_us,,,,,
1345,thats op perfect,blkdamon18,"2022-06-12 14:06:25,222",264,D,1,264D1,among_us,,,,,
1346,AHAHAHAHA,nee_cap,"2022-06-12 14:06:25,261",265,D,1,265D1,among_us,,,,,
1347,KEKW,twinblaze1213,"2022-06-12 14:06:25,466",266,D,1,266D1,among_us,,,,,
1348,"That's gonna be insanely busted.
""
",bhu1234,"2022-06-12 14:06:25,681",267,D,1,267D1,among_us,,,,,
1349,NOT EVERY ROLE HAS TO BE OP,brymont2002,"2022-06-12 14:06:25,824",268,D,1,268D1,among_us,,,,,
1350,LETS GO,juwi_ow,"2022-06-12 14:06:25,983",269,D,1,269D1,among_us,,,,,
1351,funny,graveyard_haunting,"2022-06-12 14:06:26,022",270,D,1,270D1,among_us,,,,,
1352,OMEGALUL,alex_0325_,"2022-06-12 14:06:26,081",271,D,1,271D1,among_us,,,,,
1353,LOL,jennakip,"2022-06-12 14:06:26,165",272,D,1,272D1,among_us,,,,,
